time,loc,vehicle,fare,disc,drivers
12:12:26,52,10ft,1047,0.0,8
12:12:26,52,14ft (Closed),1871,0.0,1
12:12:26,52,14ft,2056,0.0,5
12:12:26,52,14ft (Open),2056,0.0,4
12:12:26,52,17ft,2458,0.0,0
12:12:26,52,19ft,3135,0.0,1
12:12:39,53,2 Wheeler,98,8.0,8
12:12:39,53,3 Wheeler,382,0.0,8
12:12:39,53,Tata Ace,552,0.0,8
12:12:39,53,Eeco,446,0.0,5
12:12:39,53,Pickup 8ft,767,0.0,8
12:12:39,53,E Loader,346,0.0,6
12:12:39,53,10ft,1110,0.0,5
12:12:39,53,14ft (Closed),1786,0.0,2
12:12:39,53,14ft,1989,0.0,7
12:12:39,53,14ft (Open),1989,0.0,5
12:12:39,53,17ft,2252,0.0,0
12:12:39,53,19ft,3152,0.0,0
12:12:54,54,2 Wheeler,89,7.0,8
12:12:54,54,3 Wheeler,358,0.0,8
12:12:54,54,Tata Ace,526,0.0,8
12:12:54,54,Eeco,421,0.0,8
12:12:54,54,Pickup 8ft,697,0.0,8
12:12:54,54,E Loader,321,0.0,1
12:12:54,54,10ft,1076,0.0,5
12:12:54,54,14ft (Closed),1759,0.0,7
12:12:54,54,14ft,1957,0.0,8
12:12:54,54,14ft (Open),1957,0.0,2
12:12:54,54,17ft,2443,0.0,2
12:12:54,54,19ft,3121,0.0,0
12:13:07,55,2 Wheeler,122,10.0,8
12:13:07,55,3 Wheeler,397,0.0,8
12:13:07,55,Tata Ace,587,0.0,8
12:13:07,55,Eeco,473,0.0,8
12:13:07,55,Pickup 8ft,816,0.0,8
12:13:07,55,E Loader,361,0.0,8
12:13:07,55,10ft,1159,0.0,8
12:13:07,55,14ft (Closed),1870,0.0,0
12:13:07,55,14ft,2092,0.0,1
12:13:07,55,14ft (Open),2092,0.0,1
12:13:07,55,17ft,2248,0.0,2
12:13:07,55,19ft,3148,0.0,0
12:13:22,56,2 Wheeler,124,10.0,8
12:13:22,56,3 Wheeler,406,0.0,8
12:13:22,56,Tata Ace,597,0.0,8
12:13:22,56,Eeco,483,0.0,8
12:13:22,56,Pickup 8ft,827,0.0,8
12:13:22,56,E Loader,369,0.0,8
12:13:22,56,10ft,1173,0.0,8
12:13:22,56,14ft (Closed),1883,0.0,0
12:13:22,56,14ft,2108,0.0,1
12:13:22,56,14ft (Open),2108,0.0,1
12:13:22,56,17ft,2257,0.0,2
12:13:22,56,19ft,3157,0.0,0
12:13:36,57,2 Wheeler,114,9.0,8
12:13:36,57,3 Wheeler,426,0.0,8
12:13:36,57,Tata Ace,618,0.0,8
12:13:36,57,Eeco,501,0.0,1
12:13:36,57,Pickup 8ft,851,0.0,8
12:13:36,57,E Loader,385,0.0,6
12:13:36,57,10ft,1201,0.0,6
12:13:36,57,14ft (Closed),1916,0.0,2
12:13:36,57,14ft,2147,0.0,6
12:13:36,57,14ft (Open),2147,0.0,4
12:13:36,57,17ft,2280,0.0,1
12:13:36,57,19ft,3181,0.0,0
12:13:50,58,2 Wheeler,104,9.0,8
12:13:50,58,3 Wheeler,378,0.0,8
12:13:50,58,Tata Ace,559,0.0,8
12:13:50,58,Eeco,450,0.0,4
12:13:50,58,Pickup 8ft,735,0.0,8
12:13:50,58,E Loader,495,0.0,8
12:13:50,58,10ft,1120,0.0,8
12:13:50,58,14ft (Closed),1994,0.0,8
12:13:50,58,14ft,2206,0.0,8
12:13:50,58,14ft (Open),2206,0.0,1
12:13:50,58,17ft,2466,0.0,5
12:13:50,58,19ft,3141,0.0,0
12:14:03,59,2 Wheeler,105,9.0,8
12:14:03,59,3 Wheeler,397,0.0,8
12:14:03,59,Tata Ace,580,0.0,8
12:14:03,59,Eeco,468,0.0,8
12:14:03,59,Pickup 8ft,806,0.0,8
12:14:03,59,E Loader,358,0.0,0
12:14:03,59,10ft,1149,0.0,8
12:14:03,59,14ft (Closed),1852,0.0,3
12:14:03,59,14ft,2070,0.0,8
12:14:03,59,14ft (Open),2070,0.0,7
12:14:03,59,17ft,2249,0.0,1
12:14:03,59,19ft,3149,0.0,1
12:14:18,60,2 Wheeler,91,7.0,8
12:14:18,60,3 Wheeler,353,0.0,8
12:14:18,60,Tata Ace,518,0.0,8
12:14:18,60,Eeco,415,0.0,4
12:14:18,60,Pickup 8ft,730,0.0,8
12:14:18,60,E Loader,318,0.0,6
12:14:18,60,10ft,1064,0.0,5
12:14:18,60,14ft (Closed),1738,0.0,2
12:14:18,60,14ft,1932,0.0,4
12:14:18,60,14ft (Open),1932,0.0,2
12:14:18,60,17ft,2222,0.0,0
12:14:18,60,19ft,3122,0.0,1
12:14:33,61,2 Wheeler,143,12.0,8
12:14:33,61,3 Wheeler,389,0.0,8
12:14:33,61,Tata Ace,622,0.0,8
12:14:33,61,Eeco,462,0.0,8
12:14:33,61,Pickup 8ft,795,0.0,8
12:14:33,61,E Loader,506,0.0,0
12:14:33,61,10ft,1338,0.0,8
12:14:33,61,14ft (Closed),2332,0.0,1
12:14:33,61,14ft,2545,0.0,3
12:14:33,61,14ft (Open),2545,0.0,2
12:14:33,61,17ft,2978,0.0,2
12:14:33,61,19ft,3303,0.0,0
12:14:49,62,2 Wheeler,116,10.0,8
12:14:49,62,3 Wheeler,448,0.0,8
12:14:49,62,Tata Ace,637,0.0,8
12:14:49,62,Eeco,522,0.0,8
12:14:49,62,Pickup 8ft,867,0.0,8
12:14:49,62,E Loader,408,0.0,3
12:14:49,62,10ft,1226,0.0,7
12:14:49,62,14ft (Closed),1925,0.0,0
12:14:49,62,14ft,2154,0.0,1
12:14:49,62,14ft (Open),2154,0.0,1
12:14:49,62,17ft,2308,0.0,0
12:14:49,62,19ft,3208,0.0,0
12:15:02,63,2 Wheeler,100,8.0,8
12:15:02,63,3 Wheeler,391,0.0,8
12:15:02,63,Tata Ace,569,0.0,8
12:15:02,63,Eeco,460,0.0,8
12:15:02,63,Pickup 8ft,745,0.0,8
12:15:02,63,E Loader,354,0.0,7
12:15:02,63,10ft,1134,0.0,8
12:15:02,63,14ft (Closed),1825,0.0,4
12:15:02,63,14ft,2037,0.0,6
12:15:02,63,14ft (Open),2037,0.0,2
12:15:02,63,17ft,2476,0.0,0
12:15:02,63,19ft,3151,0.0,0
12:15:16,64,2 Wheeler,116,10.0,8
12:15:16,64,3 Wheeler,390,0.0,6
12:15:16,64,Tata Ace,574,0.0,8
12:15:16,64,Eeco,464,0.0,6
12:15:16,64,Pickup 8ft,798,0.0,8
12:15:16,64,E Loader,356,0.0,5
12:15:16,64,10ft,1141,0.0,8
12:15:16,64,14ft (Closed),1838,0.0,0
12:15:16,64,14ft,2052,0.0,1
12:15:16,64,14ft (Open),2052,0.0,1
12:15:16,64,17ft,2251,0.0,1
12:15:16,64,19ft,3151,0.0,0
12:15:29,65,2 Wheeler,105,9.0,8
12:15:29,65,3 Wheeler,381,0.0,8
12:15:29,65,Tata Ace,568,0.0,8
12:15:29,65,Eeco,454,0.0,5
12:15:29,65,Pickup 8ft,797,0.0,8
12:15:29,65,E Loader,341,0.0,6
12:15:29,65,10ft,1134,0.0,4
12:15:29,65,14ft (Closed),1851,0.0,1
12:15:29,65,14ft,2071,0.0,2
12:15:29,65,14ft (Open),2071,0.0,1
12:15:29,65,17ft,2221,0.0,0
12:15:29,65,19ft,3121,0.0,1
12:15:41,66,2 Wheeler,95,8.0,8
12:15:41,66,3 Wheeler,363,0.0,8
12:15:41,66,Tata Ace,547,0.0,8
12:15:41,66,Eeco,435,0.0,7
12:15:41,66,Pickup 8ft,720,0.0,8
12:15:41,66,E Loader,330,0.0,8
12:15:41,66,10ft,1101,0.0,8
12:15:41,66,14ft (Closed),1798,0.0,1
12:15:41,66,14ft,2007,0.0,8
12:15:41,66,14ft (Open),2007,0.0,8
12:15:41,66,17ft,2221,0.0,0
12:15:41,66,19ft,3121,0.0,1
12:15:58,67,2 Wheeler,118,10.0,8
12:15:58,67,3 Wheeler,393,0.0,8
12:15:58,67,Tata Ace,579,0.0,8
12:15:58,67,Eeco,468,0.0,8
12:15:58,67,Pickup 8ft,804,0.0,8
12:15:58,67,E Loader,359,0.0,0
12:15:58,67,10ft,1148,0.0,8
12:15:58,67,14ft (Closed),1848,0.0,2
12:15:58,67,14ft,2065,0.0,4
12:15:58,67,14ft (Open),2065,0.0,2
12:15:58,67,17ft,2477,0.0,2
12:15:58,67,19ft,3152,0.0,0
12:16:10,68,2 Wheeler,105,9.0,8
12:16:10,68,3 Wheeler,393,0.0,8
12:16:10,68,Tata Ace,625,0.0,8
12:16:10,68,Eeco,464,0.0,5
12:16:10,68,Pickup 8ft,801,0.0,8
12:16:10,68,E Loader,354,0.0,5
12:16:10,68,10ft,1143,0.0,4
12:16:10,68,14ft (Closed),1845,0.0,2
12:16:10,68,14ft,2062,0.0,3
12:16:10,68,14ft (Open),2062,0.0,1
12:16:10,68,17ft,2246,0.0,0
12:16:10,68,19ft,3146,0.0,1
12:16:25,69,2 Wheeler,124,10.0,8
12:16:25,69,3 Wheeler,468,0.0,8
12:16:25,69,Tata Ace,661,0.0,8
12:16:25,69,Eeco,543,0.0,4
12:16:25,69,Pickup 8ft,897,0.0,8
12:16:25,69,E Loader,423,0.0,3
12:16:25,69,10ft,1260,0.0,4
12:16:25,69,14ft (Closed),1971,0.0,3
12:16:25,69,14ft,2210,0.0,4
12:16:25,69,14ft (Open),2210,0.0,1
12:16:25,69,17ft,2351,0.0,1
12:16:25,69,19ft,3256,0.0,0
12:16:41,70,2 Wheeler,94,8.0,8
12:16:41,70,3 Wheeler,383,0.0,8
12:16:41,70,Tata Ace,553,0.0,8
12:16:41,70,Eeco,448,0.0,8
12:16:41,70,Pickup 8ft,726,0.0,8
12:16:41,70,E Loader,346,0.0,7
12:16:41,70,10ft,1112,0.0,8
12:16:41,70,14ft (Closed),1791,0.0,6
12:16:41,70,14ft,1995,0.0,8
12:16:41,70,14ft (Open),1995,0.0,3
12:16:41,70,17ft,2476,0.0,1
12:16:41,70,19ft,3151,0.0,0
12:16:55,71,2 Wheeler,125,10.0,8
12:16:55,71,3 Wheeler,410,0.0,8
12:16:55,71,Tata Ace,601,0.0,8
12:16:55,71,Eeco,487,0.0,8
12:16:55,71,Pickup 8ft,831,0.0,8
12:16:55,71,E Loader,373,0.0,0
12:16:55,71,10ft,1179,0.0,8
12:16:55,71,14ft (Closed),1888,0.0,3
12:16:55,71,14ft,2113,0.0,6
12:16:55,71,14ft (Open),2113,0.0,3
12:16:55,71,17ft,2489,0.0,1
12:16:55,71,19ft,3163,0.0,0
12:17:11,72,2 Wheeler,100,8.0,8
12:17:11,72,3 Wheeler,374,0.0,8
12:17:11,72,Tata Ace,550,0.0,8
12:17:11,72,Eeco,444,0.0,5
12:17:11,72,Pickup 8ft,722,0.0,3
12:17:11,72,E Loader,336,0.0,8
12:17:11,72,10ft,1107,0.0,6
12:17:11,72,14ft (Closed),1966,0.0,1
12:17:11,72,14ft,2171,0.0,1
12:17:11,72,14ft (Open),2171,0.0,0
12:17:11,72,17ft,2471,0.0,0
12:17:11,72,19ft,3147,0.0,0
12:17:23,73,2 Wheeler,110,9.0,8
12:17:23,73,3 Wheeler,410,0.0,8
12:17:23,73,Tata Ace,599,0.0,8
12:17:23,73,Eeco,484,0.0,2
12:17:23,73,Pickup 8ft,829,0.0,8
12:17:23,73,E Loader,370,0.0,3
12:17:23,73,10ft,1175,0.0,5
12:17:23,73,14ft (Closed),1886,0.0,3
12:17:23,73,14ft,2112,0.0,8
12:17:23,73,14ft (Open),2112,0.0,6
12:17:23,73,17ft,2258,0.0,1
12:17:23,73,19ft,3158,0.0,0
12:17:38,74,2 Wheeler,106,9.0,8
12:17:38,74,3 Wheeler,409,0.0,8
12:17:38,74,Tata Ace,590,0.0,8
12:17:38,74,Eeco,479,0.0,6
12:17:38,74,Pickup 8ft,815,0.0,8
12:17:38,74,E Loader,520,0.0,6
12:17:38,74,10ft,1162,0.0,4
12:17:38,74,14ft (Closed),1857,0.0,2
12:17:38,74,14ft,2074,0.0,5
12:17:38,74,14ft (Open),2074,0.0,3
12:17:38,74,17ft,2269,0.0,0
12:17:38,74,19ft,3169,0.0,1
12:17:53,75,2 Wheeler,114,0.0,8
12:17:53,75,3 Wheeler,359,0.0,8
12:17:53,75,Tata Ace,534,0.0,8
12:17:53,75,Eeco,429,0.0,8
12:17:53,75,Pickup 8ft,751,0.0,8
12:17:53,75,E Loader,328,0.0,0
12:17:53,75,10ft,1287,0.0,8
12:17:53,75,14ft (Closed),2271,0.0,2
12:17:53,75,14ft,2472,0.0,3
12:17:53,75,14ft (Open),2472,0.0,1
12:17:53,75,17ft,2949,0.0,1
12:17:53,75,19ft,3127,0.0,0
12:18:08,76,2 Wheeler,107,9.0,8
12:18:08,76,3 Wheeler,404,0.0,8
12:18:08,76,Tata Ace,591,0.0,8
12:18:08,76,Eeco,477,0.0,8
12:18:08,76,Pickup 8ft,774,0.0,8
12:18:08,76,E Loader,364,0.0,6
12:18:08,76,10ft,1165,0.0,8
12:18:08,76,14ft (Closed),1876,0.0,3
12:18:08,76,14ft,2100,0.0,6
12:18:08,76,14ft (Open),2100,0.0,3
12:18:08,76,17ft,2475,0.0,0
12:18:08,76,19ft,3150,0.0,0
12:18:22,77,2 Wheeler,102,8.0,8
12:18:22,77,3 Wheeler,405,0.0,8
12:18:22,77,Tata Ace,577,0.0,8
12:18:22,77,Eeco,471,0.0,3
12:18:22,77,Pickup 8ft,795,0.0,8
12:18:22,77,E Loader,368,0.0,3
12:18:22,77,10ft,1144,0.0,4
12:18:22,77,14ft (Closed),1819,0.0,2
12:18:22,77,14ft,2027,0.0,6
12:18:22,77,14ft (Open),2027,0.0,4
12:18:22,77,17ft,2278,0.0,1
12:18:22,77,19ft,3178,0.0,0
12:18:38,78,2 Wheeler,115,10.0,8
12:18:38,78,3 Wheeler,418,0.0,8
12:18:38,78,Tata Ace,611,0.0,8
12:18:38,78,Eeco,493,0.0,4
12:18:38,78,Pickup 8ft,845,0.0,6
12:18:38,78,E Loader,374,0.0,4
12:18:38,78,10ft,1192,0.0,2
12:18:38,78,14ft (Closed),1916,0.0,2
12:18:38,78,14ft,2149,0.0,3
12:18:38,78,14ft (Open),2149,0.0,1
12:18:38,78,17ft,2278,0.0,0
12:18:38,78,19ft,3182,0.0,1
12:18:53,79,2 Wheeler,105,9.0,8
12:18:53,79,3 Wheeler,390,0.0,8
12:18:53,79,Tata Ace,575,0.0,8
12:18:53,79,Eeco,462,0.0,5
12:18:53,79,Pickup 8ft,802,0.0,8
12:18:53,79,E Loader,351,0.0,5
12:18:53,79,10ft,1143,0.0,3
12:18:53,79,14ft (Closed),1851,0.0,2
12:18:53,79,14ft,2071,0.0,3
12:18:53,79,14ft (Open),2071,0.0,1
12:18:53,79,17ft,2237,0.0,0
12:18:53,79,19ft,3137,0.0,1
12:19:07,80,2 Wheeler,123,10.0,8
12:19:07,80,3 Wheeler,456,0.0,8
12:19:07,80,Tata Ace,654,0.0,8
12:19:07,80,Eeco,531,0.0,5
12:19:07,80,Pickup 8ft,844,0.0,8
12:19:07,80,E Loader,407,0.0,0
12:19:07,80,10ft,1251,0.0,1
12:19:07,80,14ft (Closed),1984,0.0,3
12:19:07,80,14ft,2230,0.0,5
12:19:07,80,14ft (Open),2230,0.0,2
12:19:07,80,17ft,2600,0.0,1
12:19:07,80,19ft,3275,0.0,0
12:19:20,81,2 Wheeler,134,11.0,8
12:19:20,81,3 Wheeler,435,0.0,8
12:19:20,81,Tata Ace,633,0.0,8
12:19:20,81,Eeco,514,0.0,8
12:19:20,81,Pickup 8ft,869,0.0,8
12:19:20,81,E Loader,394,0.0,0
12:19:20,81,10ft,1222,0.0,8
12:19:20,81,14ft (Closed),1944,0.0,1
12:19:20,81,14ft,2181,0.0,4
12:19:20,81,14ft (Open),2181,0.0,3
12:19:20,81,17ft,2546,0.0,2
12:19:20,81,19ft,3220,0.0,0
12:19:36,82,2 Wheeler,112,9.0,8
12:19:36,82,3 Wheeler,419,0.0,8
12:19:36,82,Tata Ace,610,0.0,8
12:19:36,82,Eeco,494,0.0,6
12:19:36,82,Pickup 8ft,841,0.0,7
12:19:36,82,E Loader,378,0.0,0
12:19:36,82,10ft,1190,0.0,3
12:19:36,82,14ft (Closed),1903,0.0,5
12:19:36,82,14ft,2132,0.0,8
12:19:36,82,14ft (Open),2132,0.0,3
12:19:36,82,17ft,2265,0.0,1
12:19:36,82,19ft,3165,0.0,0
12:19:51,83,2 Wheeler,116,10.0,8
12:19:51,83,3 Wheeler,398,0.0,8
12:19:51,83,Tata Ace,592,0.0,8
12:19:51,83,Eeco,476,0.0,7
12:19:51,83,Pickup 8ft,784,0.0,4
12:19:51,83,E Loader,360,0.0,6
12:19:51,83,10ft,1167,0.0,4
12:19:51,83,14ft (Closed),1887,0.0,1
12:19:51,83,14ft,2114,0.0,1
12:19:51,83,14ft (Open),2114,0.0,0
12:19:51,83,17ft,2242,0.0,0
12:19:51,83,19ft,3143,0.0,0
12:20:05,84,2 Wheeler,138,11.0,8
12:20:05,84,3 Wheeler,406,0.0,8
12:20:05,84,Tata Ace,647,0.0,8
12:20:05,84,Eeco,481,0.0,2
12:20:05,84,Pickup 8ft,829,0.0,8
12:20:05,84,E Loader,366,0.0,2
12:20:05,84,10ft,1373,0.0,1
12:20:05,84,14ft (Closed),2391,0.0,1
12:20:05,84,14ft,2619,0.0,2
12:20:05,84,14ft (Open),2619,0.0,1
12:20:05,84,17ft,2748,0.0,0
12:20:05,84,19ft,3148,0.0,1
12:20:20,85,2 Wheeler,120,10.0,8
12:20:20,85,3 Wheeler,418,0.0,8
12:20:20,85,Tata Ace,613,0.0,8
12:20:20,85,Eeco,496,0.0,4
12:20:20,85,Pickup 8ft,798,0.0,8
12:20:20,85,E Loader,380,0.0,7
12:20:20,85,10ft,1194,0.0,8
12:20:20,85,14ft (Closed),2100,0.0,8
12:20:20,85,14ft,2334,0.0,8
12:20:20,85,14ft (Open),2334,0.0,3
12:20:20,85,17ft,2499,0.0,5
12:20:20,85,19ft,3172,0.0,0
12:20:33,86,2 Wheeler,125,10.0,8
12:20:33,86,3 Wheeler,425,0.0,8
12:20:33,86,Tata Ace,623,0.0,8
12:20:33,86,Eeco,504,0.0,3
12:20:33,86,Pickup 8ft,811,0.0,8
12:20:33,86,E Loader,384,0.0,7
12:20:33,86,10ft,1209,0.0,8
12:20:33,86,14ft (Closed),2129,0.0,8
12:20:33,86,14ft,2370,0.0,8
12:20:33,86,14ft (Open),2370,0.0,3
12:20:33,86,17ft,2533,0.0,4
12:20:33,86,19ft,3209,0.0,0
12:20:49,87,2 Wheeler,131,11.0,8
12:20:49,87,3 Wheeler,425,0.0,8
12:20:49,87,Tata Ace,620,0.0,8
12:20:49,87,Eeco,503,0.0,8
12:20:49,87,Pickup 8ft,854,0.0,8
12:20:49,87,E Loader,386,0.0,1
12:20:49,87,10ft,1205,0.0,8
12:20:49,87,14ft (Closed),1922,0.0,0
12:20:49,87,14ft,2155,0.0,1
12:20:49,87,14ft (Open),2155,0.0,1
12:20:49,87,17ft,2516,0.0,0
12:20:49,87,19ft,3190,0.0,0
12:21:01,88,2 Wheeler,147,12.0,8
12:21:01,88,3 Wheeler,438,0.0,8
12:21:01,88,Tata Ace,682,0.0,8
12:21:01,88,Eeco,513,0.0,8
12:21:01,88,Pickup 8ft,868,0.0,8
12:21:01,88,E Loader,393,0.0,3
12:21:01,88,10ft,1421,0.0,6
12:21:01,88,14ft (Closed),2443,0.0,0
12:21:01,88,14ft,2680,0.0,0
12:21:01,88,14ft (Open),2680,0.0,0
12:21:01,88,17ft,2814,0.0,0
12:21:01,88,19ft,3369,0.0,0
12:21:16,89,2 Wheeler,130,11.0,8
12:21:16,89,3 Wheeler,418,0.0,8
12:21:16,89,Tata Ace,614,0.0,8
12:21:16,89,Eeco,496,0.0,8
12:21:16,89,Pickup 8ft,848,0.0,8
12:21:16,89,E Loader,379,0.0,4
12:21:16,89,10ft,1396,0.0,8
12:21:16,89,14ft (Closed),2416,0.0,0
12:21:16,89,14ft,2648,0.0,1
12:21:16,89,14ft (Open),2648,0.0,1
12:21:16,89,17ft,3007,0.0,1
12:21:16,89,19ft,3182,0.0,0
12:21:31,90,2 Wheeler,131,11.0,8
12:21:31,90,3 Wheeler,423,0.0,8
12:21:31,90,Tata Ace,620,0.0,8
12:21:31,90,Eeco,502,0.0,6
12:21:31,90,Pickup 8ft,854,0.0,8
12:21:31,90,E Loader,384,0.0,8
12:21:31,90,10ft,1204,0.0,8
12:21:31,90,14ft (Closed),1924,0.0,0
12:21:31,90,14ft,2158,0.0,1
12:21:31,90,14ft (Open),2158,0.0,1
12:21:31,90,17ft,2290,0.0,2
12:21:31,90,19ft,3193,0.0,0
12:21:45,91,2 Wheeler,127,11.0,8
12:21:45,91,3 Wheeler,426,0.0,8
12:21:45,91,Tata Ace,626,0.0,8
12:21:45,91,Eeco,506,0.0,8
12:21:45,91,Pickup 8ft,823,0.0,8
12:21:45,91,E Loader,529,0.0,8
12:21:45,91,10ft,1213,0.0,8
12:21:45,91,14ft (Closed),1942,0.0,3
12:21:45,91,14ft,2180,0.0,4
12:21:45,91,14ft (Open),2180,0.0,1
12:21:45,91,17ft,2311,0.0,1
12:21:45,91,19ft,3218,0.0,0
12:21:58,92,2 Wheeler,136,11.0,8
12:21:58,92,3 Wheeler,451,0.0,8
12:21:58,92,Tata Ace,648,0.0,8
12:21:58,92,Eeco,530,0.0,8
12:21:58,92,Pickup 8ft,883,0.0,8
12:21:58,92,E Loader,411,0.0,2
12:21:58,92,10ft,1242,0.0,8
12:21:58,92,14ft (Closed),1955,0.0,1
12:21:58,92,14ft,2193,0.0,3
12:21:58,92,14ft (Open),2193,0.0,2
12:21:58,92,17ft,2564,0.0,1
12:21:58,92,19ft,3235,0.0,0
12:22:14,93,2 Wheeler,138,11.0,8
12:22:14,93,3 Wheeler,457,0.0,8
12:22:14,93,Tata Ace,662,0.0,8
12:22:14,93,Eeco,538,0.0,2
12:22:14,93,Pickup 8ft,854,0.0,8
12:22:14,93,E Loader,411,0.0,6
12:22:14,93,10ft,1262,0.0,8
12:22:14,93,14ft (Closed),2202,0.0,1
12:22:14,93,14ft,2457,0.0,6
12:22:14,93,14ft (Open),2457,0.0,5
12:22:14,93,17ft,2624,0.0,2
12:22:14,93,19ft,3300,0.0,0
12:22:28,94,2 Wheeler,120,10.0,8
12:22:28,94,3 Wheeler,437,0.0,8
12:22:28,94,Tata Ace,631,0.0,8
12:22:28,94,Eeco,512,0.0,6
12:22:28,94,Pickup 8ft,868,0.0,8
12:22:28,94,E Loader,391,0.0,8
12:22:28,94,10ft,1220,0.0,7
12:22:28,94,14ft (Closed),1945,0.0,2
12:22:28,94,14ft,2184,0.0,8
12:22:28,94,14ft (Open),2184,0.0,8
12:22:28,94,17ft,2316,0.0,1
12:22:28,94,19ft,3222,0.0,0
12:22:43,95,2 Wheeler,123,10.0,8
12:22:43,95,3 Wheeler,445,0.0,8
12:22:43,95,Tata Ace,640,0.0,8
12:22:43,95,Eeco,520,0.0,6
12:22:43,95,Pickup 8ft,878,0.0,8
12:22:43,95,E Loader,399,0.0,8
12:22:43,95,10ft,1232,0.0,7
12:22:43,95,14ft (Closed),1958,0.0,2
12:22:43,95,14ft,2198,0.0,8
12:22:43,95,14ft (Open),2198,0.0,8
12:22:43,95,17ft,2331,0.0,1
12:22:43,95,19ft,3239,0.0,0
12:22:55,96,2 Wheeler,120,10.0,8
12:22:55,96,3 Wheeler,437,0.0,8
12:22:55,96,Tata Ace,631,0.0,8
12:22:55,96,Eeco,512,0.0,6
12:22:55,96,Pickup 8ft,868,0.0,8
12:22:55,96,E Loader,391,0.0,8
12:22:55,96,10ft,1220,0.0,7
12:22:55,96,14ft (Closed),1945,0.0,2
12:22:55,96,14ft,2184,0.0,8
12:22:55,96,14ft (Open),2184,0.0,8
12:22:55,96,17ft,2316,0.0,1
12:22:55,96,19ft,3222,0.0,0
12:23:11,97,2 Wheeler,121,10.0,8
12:23:11,97,3 Wheeler,440,0.0,8
12:23:11,97,Tata Ace,635,0.0,8
12:23:11,97,Eeco,515,0.0,3
12:23:11,97,Pickup 8ft,872,0.0,8
12:23:11,97,E Loader,394,0.0,4
12:23:11,97,10ft,1224,0.0,5
12:23:11,97,14ft (Closed),1950,0.0,2
12:23:11,97,14ft,2189,0.0,8
12:23:11,97,14ft (Open),2189,0.0,6
12:23:11,97,17ft,2322,0.0,0
12:23:11,97,19ft,3229,0.0,0
12:23:27,98,2 Wheeler,126,10.0,8
12:23:27,98,3 Wheeler,418,0.0,8
12:23:27,98,Tata Ace,609,0.0,8
12:23:27,98,Eeco,495,0.0,8
12:23:27,98,Pickup 8ft,838,0.0,8
12:23:27,98,E Loader,381,0.0,2
12:23:27,98,10ft,1188,0.0,8
12:23:27,98,14ft (Closed),1894,0.0,2
12:23:27,98,14ft,2120,0.0,3
12:23:27,98,14ft (Open),2120,0.0,1
12:23:27,98,17ft,2501,0.0,0
12:23:27,98,19ft,3174,0.0,0
12:23:43,99,2 Wheeler,118,10.0,8
12:23:43,99,3 Wheeler,406,0.0,8
12:23:43,99,Tata Ace,600,0.0,8
12:23:43,99,Eeco,484,0.0,5
12:23:43,99,Pickup 8ft,793,0.0,6
12:23:43,99,E Loader,384,0.0,3
12:23:43,99,10ft,1178,0.0,5
12:23:43,99,14ft (Closed),1898,0.0,5
12:23:43,99,14ft,2127,0.0,8
12:23:43,99,14ft (Open),2127,0.0,4
12:23:43,99,17ft,2256,0.0,4
12:23:43,99,19ft,3157,0.0,0
12:23:55,100,2 Wheeler,149,12.0,8
12:23:55,100,3 Wheeler,434,0.0,8
12:23:55,100,Tata Ace,680,0.0,8
12:23:55,100,Eeco,509,0.0,5
12:23:55,100,Pickup 8ft,868,0.0,8
12:23:55,100,E Loader,387,0.0,7
12:23:55,100,10ft,1418,0.0,5
12:23:55,100,14ft (Closed),2450,0.0,3
12:23:55,100,14ft,2690,0.0,8
12:23:55,100,14ft (Open),2690,0.0,7
12:23:55,100,17ft,2820,0.0,1
12:23:55,100,19ft,3229,0.0,1
12:24:10,151,2 Wheeler,161,13.0,8
12:24:10,151,3 Wheeler,508,0.0,8
12:24:10,151,Tata Ace,725,0.0,8
12:24:10,151,Eeco,592,0.0,4
12:24:10,151,Pickup 8ft,977,0.0,8
12:24:10,151,E Loader,454,0.0,7
12:24:10,151,10ft,1347,0.0,8
12:24:10,151,14ft (Closed),2109,0.0,2
12:24:10,151,14ft,2381,0.0,2
12:24:10,151,14ft (Open),2381,0.0,0
12:24:10,151,17ft,2769,0.0,1
12:24:10,151,19ft,3446,0.0,0
12:24:26,152,2 Wheeler,165,14.0,8
12:24:26,152,3 Wheeler,516,0.0,8
12:24:26,152,Tata Ace,737,0.0,2
12:24:26,152,Eeco,602,0.0,1
12:24:26,152,Pickup 8ft,993,0.0,3
12:24:26,152,E Loader,459,0.0,0
12:24:26,152,10ft,1564,0.0,2
12:24:26,152,14ft (Closed),2637,0.0,5
12:24:26,152,14ft,2916,0.0,8
12:24:26,152,14ft (Open),2916,0.0,3
12:24:26,152,17ft,3051,0.0,1
12:24:26,152,19ft,3485,0.0,0
12:24:39,153,2 Wheeler,169,14.0,8
12:24:39,153,3 Wheeler,515,0.0,8
12:24:39,153,Tata Ace,738,0.0,8
12:24:39,153,Eeco,603,0.0,8
12:24:39,153,Pickup 8ft,999,0.0,8
12:24:39,153,E Loader,484,0.0,2
12:24:39,153,10ft,1369,0.0,8
12:24:39,153,14ft (Closed),2154,0.0,1
12:24:39,153,14ft,2438,0.0,1
12:24:39,153,14ft (Open),2438,0.0,0
12:24:39,153,17ft,2827,0.0,1
12:24:39,153,19ft,3508,0.0,0
12:24:52,154,2 Wheeler,143,12.0,8
