time,loc,vehicle,fare,disc,drivers
21:23:30,153,14ft,3271,0.0,8
21:23:30,153,14ft (Open),3271,0.0,2
21:23:30,153,17ft,3584,0.0,3
21:23:30,153,19ft,4210,0.0,0
21:23:44,154,2 Wheeler,143,12.0,8
21:23:44,154,3 Wheeler,549,0.0,8
21:23:44,154,Tata Ace,793,0.0,8
21:23:44,154,Eeco,664,0.0,6
21:23:44,154,Pickup 8ft,1041,0.0,8
21:23:44,154,E Loader,430,0.0,8
21:23:44,154,10ft,1615,0.0,8
21:23:44,154,14ft (Closed),2971,0.0,2
21:23:44,154,14ft,3138,0.0,8
21:23:44,154,14ft (Open),3138,0.0,8
21:23:44,154,17ft,3445,0.0,5
21:23:44,154,19ft,4053,0.0,3
21:23:57,155,2 Wheeler,171,14.0,8
21:23:57,155,3 Wheeler,598,0.0,8
21:23:57,155,Tata Ace,859,0.0,7
21:23:57,155,Eeco,724,0.0,8
21:23:57,155,Pickup 8ft,1118,0.0,2
21:23:57,155,E Loader,629,0.0,2
21:23:57,155,10ft,2375,0.0,6
21:23:57,155,14ft (Closed),3603,0.0,2
21:23:57,155,14ft,3787,0.0,6
21:23:57,155,14ft (Open),3787,0.0,4
21:23:57,155,17ft,4109,0.0,5
21:23:57,155,19ft,4383,0.0,0
21:24:13,156,2 Wheeler,164,14.0,8
21:24:13,156,3 Wheeler,579,0.0,8
21:24:13,156,Tata Ace,838,0.0,7
21:24:13,156,Eeco,704,0.0,8
21:24:13,156,Pickup 8ft,1093,0.0,2
21:24:13,156,E Loader,613,0.0,2
21:24:13,156,10ft,2339,0.0,6
21:24:13,156,14ft (Closed),3559,0.0,2
21:24:13,156,14ft,3738,0.0,6
21:24:13,156,14ft (Open),3738,0.0,4
21:24:13,156,17ft,4055,0.0,5
21:24:13,156,19ft,4323,0.0,0
21:24:26,157,2 Wheeler,153,13.0,8
21:24:26,157,3 Wheeler,580,0.0,8
21:24:26,157,Tata Ace,878,0.0,8
21:24:26,157,Eeco,695,0.0,8
21:24:26,157,Pickup 8ft,1081,0.0,8
21:24:26,157,E Loader,456,0.0,8
21:24:26,157,10ft,1672,0.0,8
21:24:26,157,14ft (Closed),3039,0.0,2
21:24:26,157,14ft,3215,0.0,8
21:24:26,157,14ft (Open),3215,0.0,8
21:24:26,157,17ft,3530,0.0,5
21:24:26,157,19ft,4146,0.0,3
21:24:40,158,2 Wheeler,180,15.0,8
21:24:40,158,3 Wheeler,567,0.0,8
21:24:40,158,Tata Ace,866,0.0,8
21:24:40,158,Eeco,682,0.0,8
21:24:40,158,Pickup 8ft,1070,0.0,8
21:24:40,158,E Loader,443,0.0,8
21:24:40,158,10ft,2353,0.0,8
21:24:40,158,14ft (Closed),4029,0.0,5
21:24:40,158,14ft,4206,0.0,8
21:24:40,158,14ft (Open),4206,0.0,5
21:24:40,158,17ft,4516,0.0,4
21:24:40,158,19ft,4133,0.0,2
21:24:54,159,2 Wheeler,160,13.0,8
21:24:54,159,3 Wheeler,572,0.0,8
21:24:54,159,Tata Ace,827,0.0,8
21:24:54,159,Eeco,695,0.0,8
21:24:54,159,Pickup 8ft,1078,0.0,7
21:24:54,159,E Loader,459,0.0,2
21:24:54,159,10ft,1670,0.0,8
21:24:54,159,14ft (Closed),3026,0.0,5
21:24:54,159,14ft,3199,0.0,5
21:24:54,159,14ft (Open),3199,0.0,1
21:24:54,159,17ft,3515,0.0,2
21:24:54,159,19ft,4128,0.0,0
21:25:08,160,2 Wheeler,159,13.0,8
21:25:08,160,3 Wheeler,562,0.0,8
21:25:08,160,Tata Ace,818,0.0,8
21:25:08,160,Eeco,686,0.0,8
21:25:08,160,Pickup 8ft,1071,0.0,2
21:25:08,160,E Loader,457,0.0,2
21:25:08,160,10ft,2307,0.0,8
21:25:08,160,14ft (Closed),3521,0.0,1
21:25:08,160,14ft,3696,0.0,3
21:25:08,160,14ft (Open),3696,0.0,3
21:25:08,160,17ft,4008,0.0,1
21:25:08,160,19ft,4122,0.0,0
21:25:21,161,2 Wheeler,160,13.0,8
21:25:21,161,3 Wheeler,551,0.0,8
21:25:21,161,Tata Ace,810,0.0,8
21:25:21,161,Eeco,676,0.0,8
21:25:21,161,Pickup 8ft,1065,0.0,8
21:25:21,161,E Loader,585,0.0,2
21:25:21,161,10ft,1644,0.0,8
21:25:21,161,14ft (Closed),3027,0.0,4
21:25:21,161,14ft,3205,0.0,7
21:25:21,161,14ft (Open),3205,0.0,3
21:25:21,161,17ft,3512,0.0,2
21:25:21,161,19ft,4131,0.0,0
21:25:34,162,2 Wheeler,158,13.0,8
21:25:34,162,3 Wheeler,544,0.0,8
21:25:34,162,Tata Ace,822,0.0,8
21:25:34,162,Eeco,669,0.0,8
21:25:34,162,Pickup 8ft,1003,0.0,8
21:25:34,162,E Loader,428,0.0,5
21:25:34,162,10ft,1634,0.0,8
21:25:34,162,14ft (Closed),3021,0.0,5
21:25:34,162,14ft,3199,0.0,8
21:25:34,162,14ft (Open),3199,0.0,7
21:25:34,162,17ft,3504,0.0,8
21:25:34,162,19ft,4123,0.0,1
21:25:47,163,2 Wheeler,160,13.0,8
21:25:47,163,3 Wheeler,663,0.0,8
21:25:47,163,Tata Ace,919,0.0,8
21:25:47,163,Eeco,787,0.0,4
21:25:47,163,Pickup 8ft,1172,0.0,2
21:25:47,163,E Loader,448,0.0,4
21:25:47,163,10ft,2308,0.0,8
21:25:47,163,14ft (Closed),3526,0.0,6
21:25:47,163,14ft,3701,0.0,8
21:25:47,163,14ft (Open),3701,0.0,4
21:25:47,163,17ft,4013,0.0,5
21:25:47,163,19ft,4128,0.0,0
21:26:01,164,2 Wheeler,185,16.0,8
21:26:01,164,3 Wheeler,588,0.0,8
21:26:01,164,Tata Ace,888,0.0,8
21:26:01,164,Eeco,703,0.0,7
21:26:01,164,Pickup 8ft,1094,0.0,8
21:26:01,164,E Loader,462,0.0,8
21:26:01,164,10ft,2390,0.0,8
21:26:01,164,14ft (Closed),4065,0.0,4
21:26:01,164,14ft,4246,0.0,8
21:26:01,164,14ft (Open),4246,0.0,6
21:26:01,164,17ft,4562,0.0,4
21:26:01,164,19ft,4182,0.0,3
21:26:16,165,2 Wheeler,145,12.0,8
21:26:16,165,3 Wheeler,596,0.0,8
21:26:16,165,Tata Ace,845,0.0,8
21:26:16,165,Eeco,711,0.0,8
21:26:16,165,Pickup 8ft,1043,0.0,8
21:26:16,165,E Loader,471,0.0,7
21:26:16,165,10ft,1700,0.0,8
21:26:16,165,14ft (Closed),3065,0.0,1
21:26:16,165,14ft,3244,0.0,2
21:26:16,165,14ft (Open),3244,0.0,1
21:26:16,165,17ft,3564,0.0,5
21:26:16,165,19ft,4182,0.0,1
21:26:31,166,2 Wheeler,164,14.0,8
21:26:31,166,3 Wheeler,579,0.0,8
21:26:31,166,Tata Ace,840,0.0,8
21:26:31,166,Eeco,705,0.0,8
21:26:31,166,Pickup 8ft,1057,0.0,8
21:26:31,166,E Loader,613,0.0,1
21:26:31,166,10ft,1693,0.0,8
21:26:31,166,14ft (Closed),3070,0.0,8
21:26:31,166,14ft,3251,0.0,8
21:26:31,166,14ft (Open),3251,0.0,3
21:26:31,166,17ft,3567,0.0,7
21:26:31,166,19ft,4188,0.0,1
21:26:45,167,2 Wheeler,153,13.0,8
21:26:45,167,3 Wheeler,548,0.0,8
21:26:45,167,Tata Ace,799,0.0,8
21:26:45,167,Eeco,663,0.0,8
21:26:45,167,Pickup 8ft,1056,0.0,8
21:26:45,167,E Loader,420,0.0,5
21:26:45,167,10ft,1626,0.0,8
21:26:45,167,14ft (Closed),3022,0.0,1
21:26:45,167,14ft,3202,0.0,1
21:26:45,167,14ft (Open),3202,0.0,0
21:26:45,167,17ft,3503,0.0,7
21:26:45,167,19ft,4125,0.0,1
21:26:58,168,2 Wheeler,169,14.0,8
21:26:58,168,3 Wheeler,596,0.0,8
21:26:58,168,Tata Ace,858,0.0,8
21:26:58,168,Eeco,722,0.0,8
21:26:58,168,Pickup 8ft,1115,0.0,3
21:26:58,168,E Loader,479,0.0,2
21:26:58,168,10ft,2371,0.0,6
21:26:58,168,14ft (Closed),3595,0.0,1
21:26:58,168,14ft,3778,0.0,3
21:26:58,168,14ft (Open),3778,0.0,2
21:26:58,168,17ft,4099,0.0,2
21:26:58,168,19ft,4222,0.0,0
21:27:13,169,2 Wheeler,157,13.0,8
21:27:13,169,3 Wheeler,600,0.0,8
21:27:13,169,Tata Ace,898,0.0,8
21:27:13,169,Eeco,715,0.0,6
21:27:13,169,Pickup 8ft,1102,0.0,8
21:27:13,169,E Loader,476,0.0,8
21:27:13,169,10ft,1705,0.0,8
21:27:13,169,14ft (Closed),3064,0.0,2
21:27:13,169,14ft,3241,0.0,8
21:27:13,169,14ft (Open),3241,0.0,8
21:27:13,169,17ft,3563,0.0,5
21:27:13,169,19ft,4179,0.0,3
21:27:27,170,2 Wheeler,161,14.0,8
21:27:27,170,3 Wheeler,594,0.0,8
21:27:27,170,Tata Ace,894,0.0,8
21:27:27,170,Eeco,709,0.0,7
21:27:27,170,Pickup 8ft,1105,0.0,8
21:27:27,170,E Loader,463,0.0,7
21:27:27,170,10ft,1702,0.0,8
21:27:27,170,14ft (Closed),3092,0.0,4
21:27:27,170,14ft,3278,0.0,8
21:27:27,170,14ft (Open),3278,0.0,6
21:27:27,170,17ft,3593,0.0,3
21:27:27,170,19ft,4219,0.0,2
21:27:41,171,2 Wheeler,198,17.0,8
21:27:41,171,3 Wheeler,694,0.0,8
21:27:41,171,Tata Ace,956,0.0,8
21:27:41,171,Eeco,822,0.0,8
21:27:41,171,Pickup 8ft,1279,0.0,8
21:27:41,171,E Loader,595,0.0,8
21:27:41,171,10ft,2423,0.0,8
21:27:41,171,14ft (Closed),4110,0.0,5
21:27:41,171,14ft,4298,0.0,8
21:27:41,171,14ft (Open),4298,0.0,7
21:27:41,171,17ft,4617,0.0,8
21:27:41,171,19ft,4244,0.0,2
21:27:57,172,2 Wheeler,167,14.0,8
21:27:57,172,3 Wheeler,506,0.0,8
21:27:57,172,Tata Ace,798,0.0,8
21:27:57,172,Eeco,626,0.0,8
21:27:57,172,Pickup 8ft,987,0.0,8
21:27:57,172,E Loader,552,0.0,0
21:27:57,172,10ft,2241,0.0,8
21:27:57,172,14ft (Closed),3870,0.0,2
21:27:57,172,14ft,4021,0.0,2
21:27:57,172,14ft (Open),4021,0.0,0
21:27:57,172,17ft,4322,0.0,4
21:27:57,172,19ft,4064,0.0,0
21:28:10,173,2 Wheeler,156,13.0,8
21:28:10,173,3 Wheeler,598,0.0,8
21:28:10,173,Tata Ace,846,0.0,8
21:28:10,173,Eeco,713,0.0,8
21:28:10,173,Pickup 8ft,1100,0.0,8
21:28:10,173,E Loader,474,0.0,5
21:28:10,173,10ft,1702,0.0,8
21:28:10,173,14ft (Closed),3062,0.0,1
21:28:10,173,14ft,3239,0.0,1
21:28:10,173,14ft (Open),3239,0.0,0
21:28:10,173,17ft,3560,0.0,6
21:28:10,173,19ft,4176,0.0,1
21:28:24,174,2 Wheeler,163,14.0,8
21:28:24,174,3 Wheeler,549,0.0,8
21:28:24,174,Tata Ace,811,0.0,8
21:28:24,174,Eeco,676,0.0,8
21:28:24,174,Pickup 8ft,1132,0.0,8
21:28:24,174,E Loader,580,0.0,7
21:28:24,174,10ft,2349,0.0,8
21:28:24,174,14ft (Closed),4052,0.0,4
21:28:24,174,14ft,4236,0.0,8
21:28:24,174,14ft (Open),4236,0.0,8
21:28:24,174,17ft,4539,0.0,8
21:28:24,174,19ft,4165,0.0,2
21:28:38,175,2 Wheeler,147,12.0,8
21:28:38,175,3 Wheeler,607,0.0,8
21:28:38,175,Tata Ace,856,0.0,8
21:28:38,175,Eeco,722,0.0,8
21:28:38,175,Pickup 8ft,1054,0.0,8
21:28:38,175,E Loader,482,0.0,8
21:28:38,175,10ft,1717,0.0,8
21:28:38,175,14ft (Closed),3077,0.0,6
21:28:38,175,14ft,3256,0.0,8
21:28:38,175,14ft (Open),3256,0.0,3
21:28:38,175,17ft,3579,0.0,5
21:28:38,175,19ft,4197,0.0,0
21:28:50,176,2 Wheeler,173,15.0,8
21:28:50,176,3 Wheeler,639,0.0,8
21:28:50,176,Tata Ace,937,0.0,8
21:28:50,176,Eeco,758,0.0,6
21:28:50,176,Pickup 8ft,1164,0.0,8
21:28:50,176,E Loader,498,0.0,8
21:28:50,176,10ft,1784,0.0,8
21:28:50,176,14ft (Closed),3196,0.0,2
21:28:50,176,14ft,3397,0.0,8
21:28:50,176,14ft (Open),3397,0.0,8
21:28:50,176,17ft,3721,0.0,5
21:28:50,176,19ft,4361,0.0,3
21:29:06,177,2 Wheeler,163,14.0,8
21:29:06,177,3 Wheeler,660,0.0,8
21:29:06,177,Tata Ace,921,0.0,8
21:29:06,177,Eeco,785,0.0,4
21:29:06,177,Pickup 8ft,1177,0.0,3
21:29:06,177,E Loader,443,0.0,2
21:29:06,177,10ft,2312,0.0,8
21:29:06,177,14ft (Closed),3546,0.0,6
21:29:06,177,14ft,3727,0.0,8
21:29:06,177,14ft (Open),3727,0.0,4
21:29:06,177,17ft,4036,0.0,5
21:29:06,177,19ft,4157,0.0,0
21:29:22,178,2 Wheeler,151,13.0,8
21:29:22,178,3 Wheeler,569,0.0,8
21:29:22,178,Tata Ace,816,0.0,8
21:29:22,178,Eeco,684,0.0,7
21:29:22,178,Pickup 8ft,1142,0.0,8
21:29:22,178,E Loader,446,0.0,7
21:29:22,178,10ft,2353,0.0,8
21:29:22,178,14ft (Closed),4020,0.0,3
21:29:22,178,14ft,4195,0.0,8
21:29:22,178,14ft (Open),4195,0.0,7
21:29:22,178,17ft,4506,0.0,4
21:29:22,178,19ft,4121,0.0,2
21:29:35,179,2 Wheeler,183,15.0,8
21:29:35,179,3 Wheeler,616,0.0,8
21:29:35,179,Tata Ace,952,0.0,8
21:29:35,179,Eeco,752,0.0,8
21:29:35,179,Pickup 8ft,1097,0.0,8
21:29:35,179,E Loader,640,0.0,7
21:29:35,179,10ft,1776,0.0,8
21:29:35,179,14ft (Closed),3195,0.0,6
21:29:35,179,14ft,3397,0.0,8
21:29:35,179,14ft (Open),3397,0.0,5
21:29:35,179,17ft,3718,0.0,8
21:29:35,179,19ft,4360,0.0,2
21:29:49,180,2 Wheeler,173,15.0,8
21:29:49,180,3 Wheeler,590,0.0,8
21:29:49,180,Tata Ace,923,0.0,8
21:29:49,180,Eeco,721,0.0,8
21:29:49,180,Pickup 8ft,1061,0.0,8
21:29:49,180,E Loader,619,0.0,5
21:29:49,180,10ft,1722,0.0,8
21:29:49,180,14ft (Closed),3122,0.0,7
21:29:49,180,14ft,3314,0.0,8
21:29:49,180,14ft (Open),3314,0.0,5
21:29:49,180,17ft,3630,0.0,8
21:29:49,180,19ft,4261,0.0,2
21:30:02,181,2 Wheeler,179,15.0,8
21:30:02,181,3 Wheeler,607,0.0,8
21:30:02,181,Tata Ace,871,0.0,7
21:30:02,181,Eeco,738,0.0,8
21:30:02,181,Pickup 8ft,1139,0.0,4
21:30:02,181,E Loader,485,0.0,2
21:30:02,181,10ft,2401,0.0,8
21:30:02,181,14ft (Closed),3649,0.0,1
21:30:02,181,14ft,3842,0.0,4
21:30:02,181,14ft (Open),3842,0.0,3
21:30:02,181,17ft,4164,0.0,3
21:30:02,181,19ft,4296,0.0,0
21:30:17,182,2 Wheeler,172,14.0,8
21:30:17,182,3 Wheeler,565,0.0,8
21:30:17,182,Tata Ace,828,0.0,8
21:30:17,182,Eeco,696,0.0,4
21:30:17,182,Pickup 8ft,1097,0.0,3
21:30:17,182,E Loader,593,0.0,4
21:30:17,182,10ft,1684,0.0,7
21:30:17,182,14ft (Closed),3099,0.0,7
21:30:17,182,14ft,3290,0.0,8
21:30:17,182,14ft (Open),3290,0.0,3
21:30:17,182,17ft,3597,0.0,3
21:30:17,182,19ft,4230,0.0,0
21:30:33,183,2 Wheeler,159,13.0,8
21:30:33,183,3 Wheeler,815,0.0,8
21:30:33,183,Tata Ace,1065,0.0,8
21:30:33,183,Eeco,933,0.0,8
21:30:33,183,Pickup 8ft,1275,0.0,8
21:30:33,183,E Loader,528,0.0,4
21:30:33,183,10ft,1843,0.0,8
21:30:33,183,14ft (Closed),3246,0.0,3
21:30:33,183,14ft,3440,0.0,3
21:30:33,183,14ft (Open),3440,0.0,0
21:30:33,183,17ft,3759,0.0,3
21:30:33,183,19ft,4493,0.0,1
21:30:46,184,2 Wheeler,123,10.0,8
21:30:46,184,3 Wheeler,518,0.0,8
21:30:46,184,Tata Ace,755,0.0,8
21:30:46,184,Eeco,633,0.0,6
21:30:46,184,Pickup 8ft,945,0.0,7
21:30:46,184,E Loader,408,0.0,8
21:30:46,184,10ft,1553,0.0,8
21:30:46,184,14ft (Closed),2883,0.0,3
21:30:46,184,14ft,3036,0.0,5
21:30:46,184,14ft (Open),3036,0.0,2
21:30:46,184,17ft,3339,0.0,6
21:30:46,184,19ft,3932,0.0,1
21:30:59,185,2 Wheeler,160,13.0,8
21:30:59,185,3 Wheeler,559,0.0,8
21:30:59,185,Tata Ace,816,0.0,8
21:30:59,185,Eeco,683,0.0,4
21:30:59,185,Pickup 8ft,1069,0.0,3
21:30:59,185,E Loader,588,0.0,3
21:30:59,185,10ft,2302,0.0,8
21:30:59,185,14ft (Closed),3522,0.0,6
21:30:59,185,14ft,3697,0.0,8
21:30:59,185,14ft (Open),3697,0.0,4
21:30:59,185,17ft,4008,0.0,4
21:30:59,185,19ft,4123,0.0,0
21:31:13,186,2 Wheeler,204,17.0,8
21:31:13,186,3 Wheeler,645,0.0,8
21:31:13,186,Tata Ace,943,0.0,8
21:31:13,186,Eeco,765,0.0,5
21:31:13,186,Pickup 8ft,1174,0.0,8
21:31:13,186,E Loader,501,0.0,8
21:31:13,186,10ft,2498,0.0,8
21:31:13,186,14ft (Closed),4220,0.0,5
21:31:13,186,14ft,4425,0.0,8
21:31:13,186,14ft (Open),4425,0.0,5
21:31:13,186,17ft,4750,0.0,4
21:31:13,186,19ft,4544,0.0,2
21:31:28,187,2 Wheeler,196,17.0,8
21:31:28,187,3 Wheeler,617,0.0,8
21:31:28,187,Tata Ace,917,0.0,8
21:31:28,187,Eeco,735,0.0,6
21:31:28,187,Pickup 8ft,1137,0.0,8
21:31:28,187,E Loader,480,0.0,8
21:31:28,187,10ft,2447,0.0,8
21:31:28,187,14ft (Closed),4152,0.0,5
21:31:28,187,14ft,4347,0.0,8
21:31:28,187,14ft (Open),4347,0.0,5
21:31:28,187,17ft,4667,0.0,4
21:31:28,187,19ft,4451,0.0,2
21:31:40,188,2 Wheeler,174,15.0,8
21:31:40,188,3 Wheeler,593,0.0,8
21:31:40,188,Tata Ace,926,0.0,8
21:31:40,188,Eeco,724,0.0,8
21:31:40,188,Pickup 8ft,1065,0.0,8
21:31:40,188,E Loader,621,0.0,5
21:31:40,188,10ft,1727,0.0,8
21:31:40,188,14ft (Closed),3131,0.0,6
21:31:40,188,14ft,3323,0.0,8
21:31:40,188,14ft (Open),3323,0.0,6
21:31:40,188,17ft,3640,0.0,8
21:31:40,188,19ft,4272,0.0,2
21:31:55,189,2 Wheeler,192,16.0,8
21:31:55,189,3 Wheeler,683,0.0,8
21:31:55,189,Tata Ace,943,0.0,8
21:31:55,189,Eeco,808,0.0,8
21:31:55,189,Pickup 8ft,1259,0.0,8
21:31:55,189,E Loader,480,0.0,7
21:31:55,189,10ft,2397,0.0,8
21:31:55,189,14ft (Closed),4070,0.0,4
21:31:55,189,14ft,4250,0.0,8
21:31:55,189,14ft (Open),4250,0.0,8
21:31:55,189,17ft,4568,0.0,8
21:31:55,189,19ft,4284,0.0,2
21:32:07,190,2 Wheeler,145,12.0,8
21:32:07,190,3 Wheeler,568,0.0,8
21:32:07,190,Tata Ace,862,0.0,8
21:32:07,190,Eeco,683,0.0,8
21:32:07,190,Pickup 8ft,1060,0.0,8
21:32:07,190,E Loader,450,0.0,6
21:32:07,190,10ft,1646,0.0,8
21:32:07,190,14ft (Closed),2993,0.0,4
21:32:07,190,14ft,3160,0.0,8
21:32:07,190,14ft (Open),3160,0.0,6
21:32:07,190,17ft,3475,0.0,5
21:32:07,190,19ft,4082,0.0,2
21:32:22,191,2 Wheeler,184,16.0,8
21:32:22,191,3 Wheeler,624,0.0,8
21:32:22,191,Tata Ace,888,0.0,5
21:32:22,191,Eeco,757,0.0,8
21:32:22,191,Pickup 8ft,1161,0.0,4
21:32:22,191,E Loader,500,0.0,4
21:32:22,191,10ft,2433,0.0,8
21:32:22,191,14ft (Closed),3685,0.0,2
21:32:22,191,14ft,3883,0.0,5
21:32:22,191,14ft (Open),3883,0.0,3
21:32:22,191,17ft,4209,0.0,4
21:32:22,191,19ft,4496,0.0,0
21:32:36,192,2 Wheeler,199,17.0,8
21:32:36,192,3 Wheeler,633,0.0,8
21:32:36,192,Tata Ace,932,0.0,8
21:32:36,192,Eeco,751,0.0,5
21:32:36,192,Pickup 8ft,1155,0.0,8
21:32:36,192,E Loader,494,0.0,8
21:32:36,192,10ft,2473,0.0,8
21:32:36,192,14ft (Closed),4178,0.0,5
21:32:36,192,14ft,4376,0.0,8
21:32:36,192,14ft (Open),4376,0.0,5
21:32:36,192,17ft,4700,0.0,4
21:32:36,192,19ft,4487,0.0,2
21:32:50,193,2 Wheeler,169,14.0,8
21:32:50,193,3 Wheeler,605,0.0,8
21:32:50,193,Tata Ace,886,0.0,8
21:32:50,193,Eeco,737,0.0,8
21:32:50,193,Pickup 8ft,1078,0.0,8
21:32:50,193,E Loader,552,0.0,8
21:32:50,193,10ft,1748,0.0,8
21:32:50,193,14ft (Closed),3150,0.0,2
21:32:50,193,14ft,3344,0.0,8
21:32:50,193,14ft (Open),3344,0.0,8
21:32:50,193,17ft,3665,0.0,2
21:32:50,193,19ft,4298,0.0,1
21:33:06,194,2 Wheeler,187,16.0,8
21:33:06,194,3 Wheeler,630,0.0,8
21:33:06,194,Tata Ace,895,0.0,6
21:33:06,194,Eeco,765,0.0,8
21:33:06,194,Pickup 8ft,1171,0.0,3
21:33:06,194,E Loader,655,0.0,4
21:33:06,194,10ft,2446,0.0,8
21:33:06,194,14ft (Closed),3704,0.0,2
21:33:06,194,14ft,3905,0.0,6
21:33:06,194,14ft (Open),3905,0.0,4
21:33:06,194,17ft,4232,0.0,5
21:33:06,194,19ft,4521,0.0,0
21:33:21,195,2 Wheeler,166,14.0,8
21:33:21,195,3 Wheeler,587,0.0,8
21:33:21,195,Tata Ace,868,0.0,8
21:33:21,195,Eeco,719,0.0,8
21:33:21,195,Pickup 8ft,1061,0.0,8
21:33:21,195,E Loader,498,0.0,0
21:33:21,195,10ft,1720,0.0,8
21:33:21,195,14ft (Closed),3130,0.0,3
21:33:21,195,14ft,3324,0.0,8
21:33:21,195,14ft (Open),3324,0.0,8
21:33:21,195,17ft,3638,0.0,8
21:33:21,195,19ft,4272,0.0,2
21:33:37,196,2 Wheeler,188,16.0,8
21:33:37,196,3 Wheeler,643,0.0,8
21:33:37,196,Tata Ace,908,0.0,8
21:33:37,196,Eeco,777,0.0,8
21:33:37,196,Pickup 8ft,1182,0.0,3
21:33:37,196,E Loader,519,0.0,4
21:33:37,196,10ft,2465,0.0,8
21:33:37,196,14ft (Closed),3713,0.0,3
21:33:37,196,14ft,3913,0.0,8
21:33:37,196,14ft (Open),3913,0.0,5
21:33:37,196,17ft,4245,0.0,5
21:33:37,196,19ft,4533,0.0,0
21:33:50,197,2 Wheeler,146,12.0,8
21:33:50,197,3 Wheeler,565,0.0,8
21:33:50,197,Tata Ace,809,0.0,8
21:33:50,197,Eeco,680,0.0,5
21:33:50,197,Pickup 8ft,1058,0.0,8
21:33:50,197,E Loader,483,0.0,8
21:33:50,197,10ft,1641,0.0,8
21:33:50,197,14ft (Closed),2994,0.0,5
21:33:50,197,14ft,3163,0.0,8
21:33:50,197,14ft (Open),3163,0.0,5
21:33:50,197,17ft,3476,0.0,4
21:33:50,197,19ft,4085,0.0,2
21:34:05,198,2 Wheeler,215,18.0,8
21:34:05,198,3 Wheeler,738,0.0,8
21:34:05,198,Tata Ace,1075,0.0,8
21:34:05,198,Eeco,874,0.0,8
21:34:05,198,Pickup 8ft,1320,0.0,8
21:34:05,198,E Loader,513,0.0,6
21:34:05,198,10ft,2512,0.0,8
21:34:05,198,14ft (Closed),4223,0.0,6
21:34:05,198,14ft,4426,0.0,8
21:34:05,198,14ft (Open),4426,0.0,6
21:34:05,198,17ft,4755,0.0,8
21:34:05,198,19ft,4397,0.0,2
21:34:19,199,2 Wheeler,201,17.0,8
21:34:19,199,3 Wheeler,636,0.0,8
21:34:19,199,Tata Ace,934,0.0,8
21:34:19,199,Eeco,755,0.0,8
21:34:19,199,Pickup 8ft,1163,0.0,8
21:34:19,199,E Loader,493,0.0,8
21:34:19,199,10ft,2481,0.0,8
21:34:19,199,14ft (Closed),4200,0.0,5
21:34:19,199,14ft,4403,0.0,8
21:34:19,199,14ft (Open),4403,0.0,5
21:34:19,199,17ft,4725,0.0,4
21:34:19,199,19ft,4517,0.0,2
21:34:34,200,2 Wheeler,214,18.0,8
21:34:34,200,3 Wheeler,632,0.0,8
21:34:34,200,Tata Ace,968,0.0,8
21:34:34,200,Eeco,768,0.0,8
21:34:34,200,Pickup 8ft,1214,0.0,8
21:34:34,200,E Loader,506,0.0,5
21:34:34,200,10ft,2502,0.0,8
21:34:34,200,14ft (Closed),4217,0.0,7
21:34:34,200,14ft,4420,0.0,8
21:34:34,200,14ft (Open),4420,0.0,5
21:34:34,200,17ft,4747,0.0,8
21:34:34,200,19ft,4540,0.0,1
21:34:46,101,2 Wheeler,121,10.0,8
21:34:46,101,3 Wheeler,481,0.0,8
21:34:46,101,Tata Ace,718,0.0,8
21:34:46,101,Eeco,596,0.0,4
21:34:46,101,Pickup 8ft,956,0.0,8
21:34:46,101,E Loader,373,0.0,8
21:34:46,101,10ft,1492,0.0,8
21:34:46,101,14ft (Closed),2829,0.0,4
21:34:46,101,14ft,2978,0.0,8
21:34:46,101,14ft (Open),2978,0.0,6
21:34:46,101,17ft,3269,0.0,5
21:34:46,101,19ft,3860,0.0,2
21:35:02,102,2 Wheeler,179,15.0,8
21:35:02,102,3 Wheeler,533,0.0,8
21:35:02,102,Tata Ace,856,0.0,8
21:35:02,102,Eeco,657,0.0,5
21:35:02,102,Pickup 8ft,1085,0.0,8
21:35:02,102,E Loader,570,0.0,3
21:35:02,102,10ft,2308,0.0,8
21:35:02,102,14ft (Closed),3980,0.0,3
21:35:02,102,14ft,4152,0.0,8
21:35:02,102,14ft (Open),4152,0.0,7
21:35:02,102,17ft,4455,0.0,5
21:35:02,102,19ft,4067,0.0,2
21:35:19,103,2 Wheeler,123,10.0,8
21:35:19,103,3 Wheeler,493,0.0,8
21:35:19,103,Tata Ace,730,0.0,8
21:35:19,103,Eeco,608,0.0,4
21:35:19,103,Pickup 8ft,969,0.0,8
21:35:19,103,E Loader,384,0.0,8
21:35:19,103,10ft,1512,0.0,8
21:35:19,103,14ft (Closed),2849,0.0,4
21:35:19,103,14ft,3000,0.0,8
21:35:19,103,14ft (Open),3000,0.0,6
21:35:19,103,17ft,3294,0.0,5
21:35:19,103,19ft,3886,0.0,2
21:35:33,104,2 Wheeler,137,11.0,8
21:35:33,104,3 Wheeler,495,0.0,8
21:35:33,104,Tata Ace,737,0.0,8
21:35:33,104,Eeco,615,0.0,8
21:35:33,104,Pickup 8ft,976,0.0,8
21:35:33,104,E Loader,392,0.0,1
21:35:33,104,10ft,1523,0.0,8
21:35:33,104,14ft (Closed),2853,0.0,4
21:35:33,104,14ft,3004,0.0,6
21:35:33,104,14ft (Open),3004,0.0,2
21:35:33,104,17ft,3301,0.0,5
21:35:33,104,19ft,3892,0.0,0
21:35:46,105,2 Wheeler,150,13.0,8
